"","x"
"1363","1503100010662"
"1364","1503100010677"
"1365","1503100010681"
"1366","1503100010696"
"1367","1503100010713"
"1368","1503100010728"
"1369","1503100010747"
"1370","1503100010751"
"1371","1503100010766"
"1372","1503100010770"
"1373","1503100010785"
"1374","150310001079A"
"1375","1503100010802"
"1376","1503100010817"
"1377","1503100010821"
"1378","1503100010836"
"1379","1503100010840"
"1380","1503100010855"
"1381","150310001086A"
"1382","1503100010874"
"1383","1503100010889"
"1384","1503100010893"
"1385","1503100010906"
"1386","1503100010910"
"1387","1503100010925"
"1388","150310001093A"
"1389","1503100010944"
"1390","1503100010959"
"1391","1503100010963"
"1392","1503100010978"
"1393","1503100010982"
"1394","1503100010997"
"1395","1503100011001"
"1396","1503100011016"
"1397","1503100011020"
"1398","1503100011035"
"1399","150310001104A"
"1400","1503100011054"
"1401","1503100011069"
"1402","1503100011073"
"1403","1503100011088"
"1404","1503100011092"
"1405","1503100011105"
"1406","150310001111A"
"1407","1503100011124"
"1408","1503100011143"
"1409","1503100011181"
"1410","1503100011196"
"1411","1503100011213"
"1412","1503100011247"
"1413","1503100011251"
"1414","1503100011266"
"1415","1503100011270"
"1416","1503100011285"
"1417","150310001129A"
"1418","1503100011302"
"1419","1503100011317"
"1420","1503100011321"
"1421","1503100011336"
"1422","1503100011340"
"1423","1503100011355"
"1424","150310001136A"
"1425","1503100011374"
"1426","1503100011389"
"1427","1503100011393"
"1428","1503100011406"
"1429","1503100011410"
"1430","1503100011425"
"1431","150310001143A"
"1432","1503100011444"
"1433","1503100011459"
"1434","1503100011463"
"1435","1503100011478"
"1436","1503100011482"
"1437","1503100011497"
"1438","150310001150A"
"1439","1503100011514"
"1440","1503100011529"
"1441","1503100011533"
"1442","1503100011548"
"1443","1503100011552"
"1444","1503100011567"
"1445","1503100011571"
"1446","1503100011586"
"1447","1503100011590"
"1448","1503100011603"
"1449","1503100011618"
"1450","1503100011622"
"1451","1503100011637"
"1452","1503100011641"
"1453","1503200010034"
"1454","1503200080087"
"1455","1503200170072"
"1456","1503300010031"
"1457","1503300010050"
"1458","1503300010065"
"1459","150330001007A"
"1460","1503300010084"
"1461","1503300010099"
"1462","1503300010101"
"1463","1503300010120"
"1464","1503300010135"
"1465","150330001014A"
"1466","1503300010154"
"1467","1503300010173"
"1468","1503300010188"
"1469","1503300010192"
"1470","1503300010205"
"1471","150330001021A"
"1472","1503300010224"
"1473","1503300010239"
"1474","1503300010243"
"1475","1503300010258"
"1476","1503300010262"
"1477","1503300010277"
"1478","1503300010328"
"1479","1503300010332"
"1480","1503300010366"
"1481","1503300010370"
"1482","1503300010385"
"1483","150330001039A"
"1484","1503300010402"
"1485","1503300010417"
"1486","1503300010421"
"1487","1503300010436"
"1488","1503300010440"
"1489","1503300010455"
"1490","150330001046A"
"1491","1503300010474"
"1492","1503300010489"
"1493","1503300010493"
"1494","1503300010506"
"1495","1503300010510"
"1496","1503300010525"
"1497","150330001053A"
"1498","1503300010544"
"1499","1503300010559"
"1500","1503300010563"
"1501","1503300010578"
"1502","1503300010582"
"1503","1503300010597"
"1504","1503300010614"
"1505","1503300010629"
"1506","1503300010633"
"1507","1503300010648"
"1508","1503300010667"
"1509","1503300010686"
"1510","1503300010703"
"1511","1503300010718"
"1512","1503300010722"
"1513","1503300010737"
"1514","1503300010741"
"1515","1503300010756"
"1516","1503300010760"
"1517","150330001078A"
"1518","1503300010794"
"1519","1503300010807"
"1520","1503300010811"
"1521","1503300010826"
"1522","1503300010830"
"1523","1503300010845"
"1524","150330001085A"
"1525","1503300010864"
"1526","1503300010879"
"1527","1503300010883"
"1528","1503300010898"
"1529","1503300010900"
"1530","1503300010915"
"1531","1503300010934"
"1532","1503300010949"
"1533","1503300010953"
"1534","1503300010968"
"1535","1503300010972"
"1536","1503300010987"
"1537","1503300010991"
"1538","1503300011006"
"1539","1503300011010"
"1540","1503300011025"
"1541","150330001103A"
"1542","1503300011044"
"1543","1503300011059"
"1544","1503300011063"
"1545","1503300011078"
"1546","1503300011082"
"1547","150330001110A"
"1548","1503300011114"
"1549","1503300011148"
"1550","1503300011152"
"1551","1503300011167"
"1552","1503300011186"
"1553","1503300011190"
"1554","1503300011203"
"1555","1503300011218"
"1556","1503300011222"
"1557","1503300011237"
"1558","1503300011241"
"1559","1503300011256"
"1560","1503300011260"
"1561","1503300011275"
"1562","150330001128A"
"1563","1503300011294"
"1564","1503300011311"
"1565","1503300011345"
"1566","150330001135A"
"1567","1503300011383"
"1568","1503300011398"
"1569","1503300011415"
"1570","150330001142A"
"1571","1503300011434"
"1572","1503300011449"
"1573","1503300011468"
"1574","1503300011472"
"1575","1503300011487"
"1576","1503300011491"
"1577","1503300011504"
"1578","1503300011523"
"1579","1503300011542"
"1580","1503300011576"
"1581","1503300011580"
"1582","1503300011595"
"1583","1503300011608"
"1584","1503300011631"
"1585","1503300011699"
"1586","1503300011716"
"1587","1503300011720"
"1588","1503300011735"
"1589","150330001174A"
"1590","1503300011754"
"1591","1503300011769"
"1592","1503300011773"
"1593","1503300011788"
"1594","1503300011792"
"1595","1503300011805"
"1596","150330001181A"
"1597","1503300011824"
"1598","1503300011858"
"1599","1503300011862"
"1600","1503300011877"
"1601","1503300011881"
"1602","1503300011896"
"1603","1503300011909"
"1604","1503300011913"
"1605","1503300011928"
"1606","1503300011932"
"1607","1503300011947"
"1608","1503300011951"
"1609","1503300011966"
"1610","1503300011970"
"1611","1503300011985"
"1612","150330001199A"
"1613","1503300012004"
"1614","1503300012019"
"1615","1503300012023"
"1616","1503300012042"
"1617","1503300012057"
"1618","1503300012061"
"1619","1503300012076"
"1620","1503300012080"
"1621","1503300012095"
"1622","1503300012112"
"1623","1503300012150"
"1624","1503300012165"
"1625","1503300012199"
"1626","1503300012201"
"1627","1503300012216"
"1628","1503300012220"
"1629","1503300012235"
"1630","150330001224A"
"1631","1503300012254"
"1632","1503300012269"
"1633","1503300012273"
"1634","1503300012288"
"1635","1503300012292"
"1636","1503300012305"
"1637","150330001231A"
"1638","1503300012324"
"1639","1503300012339"
"1640","1503300012343"
"1641","1503300012358"
"1642","1503300012362"
"1643","1503300012377"
"1644","1503300012428"
"1645","1503300012432"
"1646","1503300012447"
"1647","1503300012451"
"1648","1503300012485"
"1649","150330001249A"
"1650","1503300012502"
"1651","1503300012517"
"1652","1503300012521"
"1653","150330001256A"
"1654","1503300012574"
"1655","1503300012589"
"1656","1503300012593"
"1657","1503300012610"
"1658","1503300012644"
"1659","1503300012659"
"1660","1503300012697"
"1661","150330001270A"
"1662","1503300012729"
"1663","1503300012733"
"1664","1503300012748"
"1665","1503300012752"
"1666","1503300012790"
"1667","1503300012803"
"1668","1503300012818"
"1669","1503300012822"
"1670","1503300012837"
"1671","1503300012841"
"1672","1503300012856"
"1673","1503300012860"
"1674","1503300012875"
"1675","150330001288A"
"1676","1503300012894"
"1677","1503300012907"
"1678","1503300012911"
"1679","1503300012926"
"1680","1503300012930"
"1681","1503300012945"
"1682","150330001295A"
"1683","1503300012964"
"1684","1503300012979"
"1685","1503300012983"
"1686","1503300012998"
"1687","1503300013002"
"1688","1503300013017"
"1689","1503300013021"
"1690","1503300013036"
"1691","1503300013040"
"1692","1503300013055"
"1693","150330001306A"
"1694","1503300013074"
"1695","1503300013089"
"1696","1503300013093"
"1697","1503300013106"
"1698","1503300013110"
"1699","1503300013125"
"1700","150330001313A"
"1701","1503300013144"
"1702","1503300013159"
"1703","1503300013163"
"1704","1503300013178"
"1705","1503300013182"
"1706","1503300013197"
"1707","150330001320A"
"1708","1503300013229"
"1709","1503300013233"
"1710","1503300013248"
"1711","1503300013252"
"1712","1503300013267"
"1713","1503300013271"
"1714","1503300013286"
"1715","1503300013290"
"1716","1503300013303"
"1717","1503300013318"
"1718","1503300013322"
"1719","1503300013337"
"1720","1503300013341"
"1721","1503300013356"
"1722","1503300013360"
"1723","1503300013375"
"1724","150330001338A"
"1725","1503300013394"
"1726","1503300013407"
"1727","1503300013411"
"1728","1503300013426"
"1729","1503300013430"
"1730","1503300013445"
"1731","150330001345A"
"1732","1503300013464"
"1733","1503300013483"
"1734","1503300013498"
"1735","1503300013500"
"1736","1503300013515"
"1737","1503300013534"
"1738","1503300013549"
"1739","1503300013553"
"1740","1503300013568"
"1741","1503300013572"
"1742","1503300013587"
"1743","1503300013591"
"1744","1503300013604"
"1745","1503300013619"
"1746","1503300013623"
"1747","1503300013638"
"1748","1503300013642"
"1749","1503300013657"
"1750","1503300013661"
"1751","1503300013676"
"1752","1503300013680"
"1753","1503300013695"
"1754","1503300013746"
"1755","1503300013750"
"1756","1503300013765"
"1757","150330001377A"
"1758","1503300013784"
"1759","1503300013799"
"1760","1503300013801"
"1761","1503300013816"
"1762","1503300013835"
"1763","1503300013854"
"1764","1503300013869"
"1765","1503300013873"
"1766","1503300013888"
"1767","1503300013892"
"1768","1503300013905"
"1769","150330001391A"
"1770","1503300013939"
"1771","1503300013943"
"1772","1503300013962"
"1773","1503300013977"
"1774","1503300013981"
"1775","1503300013996"
"1776","150330001402A"
"1777","1503300014053"
"1778","1503300014068"
"1779","1503300014072"
"1780","1503300014087"
"1781","1503300014091"
"1782","1503300014104"
"1783","1503300014142"
"1784","1503300014227"
"1785","1503300014231"
"1786","1503300014335"
"1787","150330001434A"
"1788","1503300014354"
"1789","1503300014369"
"1790","1503300014373"
"1791","1503300014388"
"1792","1503300014392"
"1793","1503300014405"
"1794","150330001441A"
"1795","1503300014424"
"1796","1503300014439"
"1797","1503300014443"
"1798","1503300014458"
"1799","1503300014462"
"1800","1503300014477"
"1801","1503300014481"
"1802","1503300014496"
"1803","1503300014509"
"1804","1503300014513"
"1805","1503300014528"
"1806","1503300014532"
"1807","1503300014547"
"1808","1503300014551"
"1809","1503300014566"
"1810","1503300014570"
"1811","1503300014585"
"1812","150330001459A"
"1813","1503300014602"
"1814","1503300014617"
"1815","1503300014621"
"1816","1503300014636"
"1817","1503300014640"
"1818","1503300014655"
"1819","150330001466A"
"1820","1503300014674"
"1821","1503300014689"
"1822","1503300014693"
"1823","1503300014725"
"1824","150330001473A"
"1825","1503300014744"
"1826","1503300014759"
"1827","1503300014763"
"1828","1503300014778"
"1829","1503300014782"
"1830","1503300014797"
"1831","150330001480A"
"1832","1503300014814"
"1833","1503300014829"
"1834","1503300014848"
"1835","1503300014852"
"1836","1503300014867"
"1837","1503300014871"
"1838","1503300014886"
"1839","1503300014890"
"1840","1503300014903"
"1841","1503300014918"
"1842","1503300014922"
"1843","1503300014937"
"1844","1503300014941"
"1845","1503300014956"
"1846","1503300014960"
"1847","1503300014975"
"1848","150330001498A"
"1849","1503300014994"
"1850","1503400010081"
"1851","1503400010096"
"1852","1503500010036"
"1853","1503500010055"
"1854","1503500010178"
"1855","1503500010182"
"1856","1503500060426"
"1857","1503500080197"
"1858","150350008020A"
"1859","1503500090214"
"1860","1503500090229"
"1861","1503500090233"
"1862","1503500090360"
"1863","150350009038A"
"1864","1503500090394"
"1865","1503500120163"
"1866","1503500130248"
"1867","1503500190125"
"1868","150350019013A"
"1869","1503500270252"
"1870","1503500270267"
"1871","1503500270286"
"1872","1503500270290"
"1873","1503500270303"
"1874","1503500270318"
"1875","1503500270322"
"1876","1503500270337"
"1877","1503500270341"
"1878","1503500270356"
"1879","1503500270375"
"1880","1503500270407"
"1881","1503500270411"
"1882","1503500280271"
"1883","1503500300430"
"1884","1503600010086"
"1885","1503600010283"
"1886","1503600010298"
"1887","1503600060194"
"1888","1503600060207"
"1889","150360007032A"
"1890","1503600070334"
"1891","1503600070349"
"1892","1503600080137"
"1893","1503600080141"
"1894","1503600080156"
"1895","1503600080211"
"1896","1503600080226"
"1897","1503600090230"
"1898","1503600090245"
"1899","150360009025A"
"1900","1503600090264"
"1901","1503600090279"
"1902","1503600090300"
"1903","1503600090315"
"1904","1503700010384"
"1905","1503700010399"
"1906","1503700010577"
"1907","1503700010581"
"1908","1503700010736"
"1909","1503700050276"
"1910","1503700090223"
"1911","1503700090238"
"1912","1503700090280"
"1913","1503700130401"
"1914","1503700130416"
"1915","1503700130420"
"1916","150370013069A"
"1917","1503700130702"
"1918","1503700130717"
"1919","1503700180435"
"1920","150370018044A"
"1921","1503700180596"
"1922","1503700190651"
"1923","1503700210647"
"1924","1503700230666"
"1925","1503700240454"
"1926","1503700240469"
"1927","1503700240609"
"1928","1503700240613"
"1929","1503700240628"
"1930","1503700240632"
"1931","1503700250261"
"1932","1503700260327"
"1933","1503700710064"
"1934","1503700710079"
"1935","1503700710083"
"1936","1503700710098"
"1937","1503700710100"
"1938","1503700710115"
"1939","1503700710134"
"1940","1503700710187"
"1941","1503700710191"
"1942","1503700710204"
"1943","1503700710219"
"1944","1503700710242"
"1945","1503700710308"
"1946","1503700710331"
"1947","1503700710346"
"1948","1503700710350"
"1949","1503700710365"
"1950","150370071037A"
"1951","1503700710473"
"1952","1503700710488"
"1953","1503700710492"
"1954","1503700710524"
"1955","1503700710539"
"1956","1503700710543"
"1957","1503700710558"
"1958","1503700710562"
"1959","1503700710670"
"1960","1503700710685"
"1961","1503700710721"
"1962","1503700710740"
"1963","1503700890755"
"1964","1503800010038"
"1965","1503900010139"
"1966","1503900010158"
"1967","1503900010213"
"1968","1503900010232"
"1969","1503900010302"
"1970","1503900010567"
"1971","1503900010571"
"1972","1503900010586"
"1973","1503900010603"
"1974","1503900010618"
"1975","1503900010622"
"1976","1503900010637"
"1977","1503900010641"
"1978","1503900010656"
"1979","1503900010660"
"1980","1503900010675"
"1981","150390001068A"
"1982","1503900010694"
"1983","1503900010745"
"1984","150390001075A"
"1985","1503900010764"
"1986","1503900010868"
"1987","1503900010872"
"1988","1503900010887"
"1989","1503900010891"
"1990","1503900010904"
"1991","1503900010919"
"1992","1503900010942"
"1993","1503900010980"
"1994","1503900011048"
"1995","1503900011052"
"1996","1503900011067"
"1997","1503900011071"
"1998","1503900011086"
"1999","1503900011090"
"2000","1503900011103"
"2001","1503900011118"
"2002","1503900011122"
"2003","1503900011137"
"2004","1503900011141"
"2005","1503900011156"
